LineID,Subsystem,Sensor,Value
3989,Subsystem D,Sensor P,-0.700
3990,Subsystem C,Sensor I,9.196
3991,Subsystem D,Sensor M,-1.989
3992,Subsystem D,Sensor P,-0.491
3993,Subsystem B,Sensor G,14.386
3994,Subsystem C,Sensor K,7.359
3995,Subsystem A,Sensor D,2.404
3996,Subsystem C,Sensor L,8.828
3997,Subsystem D,Sensor N,-1.712
3998,Subsystem D,Sensor P,-1.307
3999,Subsystem D,Sensor O,-1.709
4000,Subsystem B,Sensor G,12.812
4001,Subsystem C,Sensor I,9.989
4002,Subsystem B,Sensor E,11.158
4003,Subsystem A,Sensor A,7.199
4004,Subsystem C,Sensor I,8.200
4005,Subsystem A,Sensor B,2.563
4006,Subsystem B,Sensor E,12.426
4007,Subsystem B,Sensor F,13.800
4008,Subsystem B,Sensor F,14.896
4009,Subsystem D,Sensor O,-2.734
4010,Subsystem C,Sensor I,8.113
4011,Subsystem B,Sensor H,2.320
4012,Subsystem A,Sensor C,4.047
4013,Subsystem D,Sensor P,-1.372
4014,Subsystem D,Sensor N,-2.179
4015,Subsystem A,Sensor B,1.401
4016,Subsystem B,Sensor G,13.150
4017,Subsystem C,Sensor L,8.054
4018,Subsystem B,Sensor E,10.217
4019,Subsystem D,Sensor N,-1.925
4020,Subsystem B,Sensor G,13.869
4021,Subsystem B,Sensor F,10.455
4022,Subsystem A,Sensor A,8.895
4023,Subsystem A,Sensor C,8.540
4024,Subsystem B,Sensor F,12.791
4025,Subsystem A,Sensor A,7.276
4026,Subsystem D,Sensor N,-2.115
4027,Subsystem C,Sensor K,5.903
4028,Subsystem B,Sensor H,6.265
4029,Subsystem D,Sensor P,-0.496
4030,Subsystem C,Sensor L,9.075
4031,Subsystem D,Sensor N,-1.160
4032,Subsystem C,Sensor J,1.000
4033,Subsystem B,Sensor E,10.639
4034,Subsystem B,Sensor E,10.707
4035,Subsystem C,Sensor L,8.279
4036,Subsystem C,Sensor I,9.194
4037,Subsystem C,Sensor K,6.146
4038,Subsystem C,Sensor J,1.201
4039,Subsystem B,Sensor F,14.676
4040,Subsystem A,Sensor C,8.323
4041,Subsystem C,Sensor J,2.082
4042,Subsystem D,Sensor N,-1.840
4043,Subsystem C,Sensor J,1.237
4044,Subsystem D,Sensor O,-1.338
4045,Subsystem D,Sensor P,-1.199
4046,Subsystem D,Sensor N,-2.580
4047,Subsystem A,Sensor D,1.808
4048,Subsystem B,Sensor E,11.208
4049,Subsystem A,Sensor A,8.781
4050,Subsystem C,Sensor I,10.733
4051,Subsystem B,Sensor G,14.874
4052,Subsystem B,Sensor H,4.173
4053,Subsystem D,Sensor M,-3.000
4054,Subsystem B,Sensor H,4.910
4055,Subsystem C,Sensor I,7.730
4056,Subsystem D,Sensor P,-0.322
4057,Subsystem A,Sensor D,1.795
4058,Subsystem B,Sensor G,14.946
4059,Subsystem A,Sensor C,7.113
4060,Subsystem C,Sensor K,4.081
4061,Subsystem D,Sensor O,-1.095
4062,Subsystem B,Sensor E,10.824
4063,Subsystem C,Sensor J,1.031
4064,Subsystem C,Sensor L,8.022
4065,Subsystem B,Sensor E,9.608
4066,Subsystem A,Sensor C,3.331
4067,Subsystem C,Sensor L,9.839
4068,Subsystem A,Sensor A,8.951
4069,Subsystem C,Sensor K,5.665
4070,Subsystem C,Sensor K,3.658
4071,Subsystem C,Sensor I,7.115
4072,Subsystem C,Sensor K,5.449
4073,Subsystem B,Sensor G,12.427
4074,Subsystem D,Sensor O,-1.708
4075,Subsystem D,Sensor O,-2.023
4076,Subsystem C,Sensor K,5.876
4077,Subsystem B,Sensor E,12.756
4078,Subsystem B,Sensor G,14.818
4079,Subsystem D,Sensor N,-1.930
4080,Subsystem C,Sensor K,6.160
4081,Subsystem C,Sensor I,11.274
4082,Subsystem A,Sensor B,1.239
4083,Subsystem D,Sensor O,-1.297
4084,Subsystem C,Sensor K,7.816
4085,Subsystem B,Sensor H,2.888
4086,Subsystem A,Sensor A,8.665
4087,Subsystem C,Sensor I,7.397
4088,Subsystem B,Sensor E,10.736
4089,Subsystem B,Sensor E,12.463
4090,Subsystem A,Sensor D,3.090
4091,Subsystem C,Sensor I,8.083
4092,Subsystem B,Sensor H,4.059
4093,Subsystem C,Sensor I,12.080
4094,Subsystem C,Sensor J,1.887
4095,Subsystem A,Sensor A,6.421
4096,Subsystem B,Sensor H,3.309
4097,Subsystem D,Sensor O,-1.828
4098,Subsystem A,Sensor C,7.379
4099,Subsystem A,Sensor C,7.845
4100,Subsystem B,Sensor E,10.130
4101,Subsystem C,Sensor I,12.292
4102,Subsystem B,Sensor F,14.682
4103,Subsystem B,Sensor G,13.964
4104,Subsystem C,Sensor I,7.796
4105,Subsystem B,Sensor G,14.015
4106,Subsystem C,Sensor K,6.816
4107,Subsystem A,Sensor C,7.357
4108,Subsystem B,Sensor E,10.798
4109,Subsystem D,Sensor P,-0.150
4110,Subsystem C,Sensor I,12.345
4111,Subsystem D,Sensor O,-2.521
4112,Subsystem C,Sensor I,9.395
4113,Subsystem C,Sensor I,11.075
4114,Subsystem A,Sensor D,3.807
4115,Subsystem B,Sensor G,15.000
4116,Subsystem B,Sensor F,11.163
4117,Subsystem C,Sensor K,6.618
4118,Subsystem D,Sensor N,-2.124
4119,Subsystem B,Sensor F,14.196
4120,Subsystem A,Sensor C,4.651
4121,Subsystem D,Sensor O,-1.393
4122,Subsystem B,Sensor H,3.552
4123,Subsystem D,Sensor N,-0.985
4124,Subsystem C,Sensor J,1.496
4125,Subsystem B,Sensor E,12.159
4126,Subsystem C,Sensor K,6.317
4127,Subsystem A,Sensor B,1.209
4128,Subsystem C,Sensor I,10.618
4129,Subsystem C,Sensor J,2.756
4130,Subsystem D,Sensor N,-1.994
4131,Subsystem B,Sensor G,14.519
4132,Subsystem D,Sensor O,-1.505
4133,Subsystem C,Sensor J,1.880
4134,Subsystem B,Sensor G,14.375
4135,Subsystem A,Sensor B,1.220
4136,Subsystem B,Sensor F,14.025
4137,Subsystem A,Sensor C,5.721
4138,Subsystem A,Sensor B,1.256
4139,Subsystem D,Sensor M,-2.955
4140,Subsystem A,Sensor A,7.272
4141,Subsystem A,Sensor D,2.936
4142,Subsystem C,Sensor L,8.673
4143,Subsystem A,Sensor A,8.042
4144,Subsystem B,Sensor E,9.045
4145,Subsystem D,Sensor M,-1.855
4146,Subsystem D,Sensor O,-0.524
4147,Subsystem B,Sensor G,14.831
4148,Subsystem A,Sensor A,8.269
4149,Subsystem B,Sensor F,14.888
4150,Subsystem D,Sensor N,-1.876
4151,Subsystem A,Sensor B,2.102
4152,Subsystem D,Sensor O,-1.601
4153,Subsystem D,Sensor N,-1.118
4154,Subsystem B,Sensor H,4.562
4155,Subsystem D,Sensor M,-2.041
4156,Subsystem C,Sensor K,5.167
4157,Subsystem D,Sensor N,-1.838
4158,Subsystem A,Sensor B,1.180
4159,Subsystem A,Sensor B,1.000
4160,Subsystem D,Sensor M,-2.514
4161,Subsystem C,Sensor J,1.916
4162,Subsystem A,Sensor C,6.782
4163,Subsystem B,Sensor F,11.796
4164,Subsystem C,Sensor L,10.009
4165,Subsystem A,Sensor D,1.963
4166,Subsystem B,Sensor H,5.270
4167,Subsystem B,Sensor F,11.010
4168,Subsystem D,Sensor O,-1.737
4169,Subsystem C,Sensor L,10.655
4170,Subsystem B,Sensor E,11.457
4171,Subsystem C,Sensor L,10.761
4172,Subsystem A,Sensor B,1.204
4173,Subsystem D,Sensor M,-1.674
4174,Subsystem A,Sensor C,6.641
4175,Subsystem A,Sensor C,4.363
4176,Subsystem A,Sensor B,1.397
4177,Subsystem D,Sensor N,-1.246
4178,Subsystem C,Sensor L,9.328
4179,Subsystem B,Sensor E,12.302
4180,Subsystem A,Sensor B,1.427
4181,Subsystem B,Sensor E,11.779
4182,Subsystem A,Sensor A,7.646
4183,Subsystem D,Sensor O,-2.568
4184,Subsystem B,Sensor G,13.173
4185,Subsystem D,Sensor P,-0.130
4186,Subsystem C,Sensor J,2.053
4187,Subsystem A,Sensor D,2.276
4188,Subsystem A,Sensor D,2.448
4189,Subsystem A,Sensor D,2.391
4190,Subsystem C,Sensor L,8.720
4191,Subsystem C,Sensor K,7.494
4192,Subsystem C,Sensor J,1.519
4193,Subsystem C,Sensor L,9.744
4194,Subsystem C,Sensor J,1.627
4195,Subsystem B,Sensor F,14.241
4196,Subsystem B,Sensor H,6.415
4197,Subsystem A,Sensor A,10.566
4198,Subsystem D,Sensor M,-2.334
4199,Subsystem B,Sensor G,12.913
4200,Subsystem B,Sensor H,4.665
4201,Subsystem C,Sensor K,6.215
4202,Subsystem B,Sensor H,3.287
4203,Subsystem A,Sensor A,7.562
4204,Subsystem A,Sensor A,9.139
4205,Subsystem D,Sensor N,-0.930
4206,Subsystem B,Sensor F,13.679
4207,Subsystem A,Sensor D,2.047
4208,Subsystem B,Sensor G,12.716
4209,Subsystem B,Sensor G,13.716
4210,Subsystem B,Sensor G,12.669
4211,Subsystem D,Sensor M,-2.854
4212,Subsystem D,Sensor N,-0.652
4213,Subsystem A,Sensor D,3.677
4214,Subsystem D,Sensor O,-2.217
4215,Subsystem D,Sensor P,-0.739
4216,Subsystem B,Sensor E,10.483
4217,Subsystem D,Sensor M,-2.426
4218,Subsystem B,Sensor F,13.904
4219,Subsystem D,Sensor M,-1.757
4220,Subsystem D,Sensor M,-2.884
4221,Subsystem B,Sensor H,4.992
4222,Subsystem A,Sensor C,5.675
4223,Subsystem B,Sensor G,14.391
4224,Subsystem B,Sensor H,5.120
4225,Subsystem C,Sensor L,9.991
4226,Subsystem C,Sensor K,6.442
4227,Subsystem C,Sensor L,8.758
4228,Subsystem C,Sensor K,6.698
4229,Subsystem B,Sensor G,14.998
4230,Subsystem B,Sensor E,9.432
4231,Subsystem C,Sensor L,8.247
4232,Subsystem C,Sensor L,10.022
4233,Subsystem B,Sensor F,14.735
4234,Subsystem D,Sensor M,-1.939
4235,Subsystem C,Sensor K,7.783
4236,Subsystem A,Sensor B,1.017
4237,Subsystem A,Sensor A,8.166
4238,Subsystem C,Sensor J,1.558
4239,Subsystem D,Sensor M,-2.851
4240,Subsystem C,Sensor J,1.958
4241,Subsystem A,Sensor A,6.770
4242,Subsystem D,Sensor M,-2.341
4243,Subsystem C,Sensor I,8.299
4244,Subsystem B,Sensor G,14.581
4245,Subsystem D,Sensor P,-1.125
4246,Subsystem C,Sensor K,5.516
4247,Subsystem B,Sensor E,10.127
4248,Subsystem B,Sensor G,12.720
4249,Subsystem A,Sensor D,3.021
4250,Subsystem C,Sensor I,8.137
4251,Subsystem D,Sensor P,0.000
4252,Subsystem B,Sensor F,11.608
4253,Subsystem D,Sensor M,-2.057
4254,Subsystem A,Sensor D,2.377
4255,Subsystem A,Sensor A,8.906
4256,Subsystem B,Sensor F,11.384
4257,Subsystem C,Sensor L,8.231
4258,Subsystem C,Sensor I,7.919
4259,Subsystem A,Sensor C,5.992
4260,Subsystem A,Sensor D,2.794
4261,Subsystem D,Sensor N,-2.127
4262,Subsystem C,Sensor I,11.559
4263,Subsystem C,Sensor L,9.618
4264,Subsystem B,Sensor G,13.930
4265,Subsystem B,Sensor H,7.117
4266,Subsystem A,Sensor C,3.372
4267,Subsystem A,Sensor A,7.578
4268,Subsystem A,Sensor A,8.906
4269,Subsystem B,Sensor H,5.474
4270,Subsystem A,Sensor C,7.812
4271,Subsystem C,Sensor L,8.633
4272,Subsystem B,Sensor E,10.012
4273,Subsystem B,Sensor G,14.474
4274,Subsystem B,Sensor H,5.299
4275,Subsystem C,Sensor K,7.416
4276,Subsystem A,Sensor D,2.050
4277,Subsystem B,Sensor F,15.000
4278,Subsystem B,Sensor F,11.007
4279,Subsystem C,Sensor L,9.931
4280,Subsystem D,Sensor O,-1.108
4281,Subsystem C,Sensor I,7.836
4282,Subsystem A,Sensor A,10.205
4283,Subsystem B,Sensor H,5.834
4284,Subsystem D,Sensor O,-0.602
4285,Subsystem D,Sensor O,-2.596
4286,Subsystem B,Sensor G,13.355
4287,Subsystem B,Sensor H,2.814
4288,Subsystem C,Sensor L,10.467
4289,Subsystem C,Sensor I,7.417
4290,Subsystem D,Sensor P,-1.207
4291,Subsystem A,Sensor A,9.814
4292,Subsystem C,Sensor K,5.057
4293,Subsystem D,Sensor N,-1.099
4294,Subsystem D,Sensor N,-1.122
4295,Subsystem D,Sensor O,-2.170
4296,Subsystem C,Sensor K,8.107
4297,Subsystem B,Sensor F,10.646
4298,Subsystem A,Sensor B,1.879
4299,Subsystem A,Sensor C,4.568
4300,Subsystem D,Sensor O,-2.071
4301,Subsystem D,Sensor O,-1.852
4302,Subsystem D,Sensor N,-1.406
4303,Subsystem C,Sensor L,8.801
4304,Subsystem C,Sensor J,1.713
4305,Subsystem B,Sensor H,5.992
4306,Subsystem D,Sensor N,-1.265
4307,Subsystem B,Sensor F,13.729
4308,Subsystem B,Sensor G,14.930
4309,Subsystem B,Sensor F,13.817
4310,Subsystem A,Sensor A,7.515
4311,Subsystem B,Sensor E,9.474
4312,Subsystem A,Sensor C,4.278
4313,Subsystem A,Sensor C,5.377
4314,Subsystem C,Sensor J,1.594
4315,Subsystem D,Sensor P,-1.720
4316,Subsystem D,Sensor P,-2.249
4317,Subsystem D,Sensor M,-2.575
4318,Subsystem D,Sensor N,-1.203
4319,Subsystem D,Sensor P,-0.025
4320,Subsystem B,Sensor H,6.136
4321,Subsystem A,Sensor B,1.000
4322,Subsystem A,Sensor A,7.462
4323,Subsystem C,Sensor L,9.188
4324,Subsystem A,Sensor A,6.241
4325,Subsystem B,Sensor G,15.000
4326,Subsystem A,Sensor D,2.114
4327,Subsystem C,Sensor I,9.215
4328,Subsystem B,Sensor F,14.716
4329,Subsystem A,Sensor C,8.024
4330,Subsystem C,Sensor J,2.423
4331,Subsystem D,Sensor P,-0.889
4332,Subsystem D,Sensor P,-1.543
4333,Subsystem A,Sensor A,9.700
4334,Subsystem C,Sensor L,8.762
4335,Subsystem D,Sensor M,-3.000
4336,Subsystem B,Sensor G,14.581
4337,Subsystem C,Sensor K,5.473
4338,Subsystem D,Sensor O,-2.771
4339,Subsystem B,Sensor F,14.585
4340,Subsystem D,Sensor O,-2.162
4341,Subsystem B,Sensor F,13.252
4342,Subsystem C,Sensor K,7.102
4343,Subsystem C,Sensor L,8.596
4344,Subsystem B,Sensor F,10.971
4345,Subsystem A,Sensor A,9.926
4346,Subsystem C,Sensor I,11.250
4347,Subsystem D,Sensor N,-1.341
4348,Subsystem B,Sensor F,13.304
4349,Subsystem D,Sensor M,-2.399
4350,Subsystem B,Sensor E,12.564
4351,Subsystem C,Sensor J,2.510
4352,Subsystem A,Sensor D,3.327
4353,Subsystem B,Sensor F,10.526
4354,Subsystem A,Sensor C,8.127
4355,Subsystem C,Sensor J,2.530
4356,Subsystem A,Sensor C,5.415
4357,Subsystem C,Sensor J,2.025
4358,Subsystem D,Sensor O,-0.976
4359,Subsystem A,Sensor C,7.788
4360,Subsystem B,Sensor G,13.959
4361,Subsystem A,Sensor D,3.035
4362,Subsystem C,Sensor J,2.103
4363,Subsystem B,Sensor E,10.557
4364,Subsystem A,Sensor C,7.839
4365,Subsystem D,Sensor P,-1.366
4366,Subsystem B,Sensor F,11.131
4367,Subsystem A,Sensor D,2.866
4368,Subsystem B,Sensor G,14.664
4369,Subsystem C,Sensor J,2.063
4370,Subsystem C,Sensor K,5.425
4371,Subsystem C,Sensor L,9.909
4372,Subsystem B,Sensor H,5.471
4373,Subsystem D,Sensor N,-0.374
4374,Subsystem C,Sensor L,8.803
4375,Subsystem D,Sensor P,-0.934
4376,Subsystem D,Sensor M,-2.510
4377,Subsystem B,Sensor G,12.884
4378,Subsystem A,Sensor C,3.197
4379,Subsystem C,Sensor L,8.757
4380,Subsystem C,Sensor J,2.467
4381,Subsystem D,Sensor O,-0.841
4382,Subsystem C,Sensor L,9.184
4383,Subsystem A,Sensor D,2.927
4384,Subsystem A,Sensor A,7.749
4385,Subsystem B,Sensor E,9.845
4386,Subsystem C,Sensor I,7.810
4387,Subsystem C,Sensor J,1.000
4388,Subsystem A,Sensor B,1.412
4389,Subsystem C,Sensor J,1.348
4390,Subsystem C,Sensor L,10.596
4391,Subsystem D,Sensor N,0.000
4392,Subsystem C,Sensor J,1.917
4393,Subsystem C,Sensor L,10.177
4394,Subsystem C,Sensor K,4.563
4395,Subsystem A,Sensor D,2.946
4396,Subsystem B,Sensor G,12.367
4397,Subsystem A,Sensor A,7.138
4398,Subsystem D,Sensor N,-1.550
4399,Subsystem A,Sensor A,9.311
4400,Subsystem B,Sensor E,9.692
4401,Subsystem A,Sensor C,6.570
4402,Subsystem D,Sensor O,-2.060
4403,Subsystem D,Sensor N,-1.369
4404,Subsystem C,Sensor K,6.975
4405,Subsystem C,Sensor I,11.132
4406,Subsystem B,Sensor E,10.746
4407,Subsystem D,Sensor N,-1.280
4408,Subsystem B,Sensor G,14.802
4409,Subsystem D,Sensor O,-2.235
4410,Subsystem C,Sensor I,11.016
4411,Subsystem D,Sensor M,-2.899
4412,Subsystem C,Sensor K,7.685
4413,Subsystem A,Sensor C,7.192
4414,Subsystem D,Sensor P,-0.557
4415,Subsystem C,Sensor K,7.606
4416,Subsystem A,Sensor B,1.624
4417,Subsystem D,Sensor M,-1.847
4418,Subsystem C,Sensor K,7.243
4419,Subsystem D,Sensor M,-2.387
4420,Subsystem D,Sensor O,-1.084
4421,Subsystem B,Sensor F,13.111
4422,Subsystem D,Sensor M,-2.745
4423,Subsystem B,Sensor H,4.663
4424,Subsystem A,Sensor A,8.572
4425,Subsystem A,Sensor C,6.407
4426,Subsystem B,Sensor F,13.911
4427,Subsystem D,Sensor P,-0.495
4428,Subsystem D,Sensor P,-1.689
4429,Subsystem B,Sensor G,13.482
4430,Subsystem D,Sensor P,-0.282
4431,Subsystem C,Sensor J,1.753
4432,Subsystem D,Sensor O,-2.598
4433,Subsystem C,Sensor J,2.393
4434,Subsystem C,Sensor L,7.928
4435,Subsystem D,Sensor P,-0.098
4436,Subsystem D,Sensor N,-1.334
4437,Subsystem B,Sensor G,12.842
4438,Subsystem C,Sensor I,8.258
4439,Subsystem D,Sensor M,-2.563
4440,Subsystem B,Sensor F,14.520
4441,Subsystem C,Sensor I,9.363
4442,Subsystem D,Sensor O,-1.664
4443,Subsystem A,Sensor B,1.126
4444,Subsystem D,Sensor O,-2.195
4445,Subsystem D,Sensor N,-1.539
4446,Subsystem B,Sensor F,12.612
4447,Subsystem D,Sensor O,-2.047
4448,Subsystem D,Sensor O,-1.953
4449,Subsystem B,Sensor F,12.943
4450,Subsystem A,Sensor A,7.098
4451,Subsystem C,Sensor L,10.040
4452,Subsystem D,Sensor O,-2.039
4453,Subsystem A,Sensor B,1.013
4454,Subsystem B,Sensor F,13.977
4455,Subsystem C,Sensor L,8.789
4456,Subsystem B,Sensor F,14.991
4457,Subsystem A,Sensor A,7.702
4458,Subsystem D,Sensor O,-1.372
4459,Subsystem C,Sensor L,9.102
4460,Subsystem B,Sensor G,14.632
4461,Subsystem C,Sensor L,10.208
4462,Subsystem B,Sensor G,15.000
4463,Subsystem D,Sensor O,-1.084
4464,Subsystem B,Sensor F,10.931
4465,Subsystem A,Sensor B,1.000
4466,Subsystem D,Sensor N,-1.613
4467,Subsystem C,Sensor L,8.603
4468,Subsystem C,Sensor L,10.335
4469,Subsystem B,Sensor E,11.105
4470,Subsystem A,Sensor A,7.529
4471,Subsystem D,Sensor P,-1.011
4472,Subsystem C,Sensor L,9.324
4473,Subsystem A,Sensor C,6.978
4474,Subsystem D,Sensor P,-0.462
4475,Subsystem B,Sensor G,11.811
4476,Subsystem B,Sensor G,14.819
4477,Subsystem B,Sensor G,14.303
4478,Subsystem B,Sensor G,14.667
4479,Subsystem D,Sensor N,-1.166
4480,Subsystem B,Sensor F,12.740
4481,Subsystem C,Sensor I,7.748
4482,Subsystem B,Sensor E,10.672
4483,Subsystem D,Sensor O,-1.184
4484,Subsystem D,Sensor O,-2.327
4485,Subsystem A,Sensor D,3.815
4486,Subsystem B,Sensor H,6.510
4487,Subsystem D,Sensor P,-0.089
4488,Subsystem A,Sensor C,7.303
4489,Subsystem D,Sensor P,-1.286
4490,Subsystem A,Sensor D,1.364
4491,Subsystem A,Sensor D,3.159
4492,Subsystem C,Sensor K,5.649
4493,Subsystem B,Sensor F,10.439
4494,Subsystem C,Sensor L,8.328
4495,Subsystem A,Sensor D,1.758
4496,Subsystem A,Sensor C,7.376
4497,Subsystem B,Sensor F,13.527
4498,Subsystem B,Sensor H,6.751
4499,Subsystem C,Sensor I,7.977
4500,Subsystem A,Sensor D,2.676
4501,Subsystem C,Sensor L,8.902
4502,Subsystem D,Sensor O,-2.046
4503,Subsystem A,Sensor B,1.085
4504,Subsystem D,Sensor N,-1.213
4505,Subsystem C,Sensor I,9.663
4506,Subsystem C,Sensor L,8.915
4507,Subsystem C,Sensor I,9.761
4508,Subsystem B,Sensor F,14.708
4509,Subsystem B,Sensor G,13.909
4510,Subsystem B,Sensor G,13.404
4511,Subsystem C,Sensor J,1.015
4512,Subsystem D,Sensor N,-0.772
4513,Subsystem A,Sensor D,1.690
4514,Subsystem B,Sensor E,9.762
4515,Subsystem C,Sensor L,8.110
4516,Subsystem A,Sensor B,1.302
4517,Subsystem C,Sensor K,7.251
4518,Subsystem B,Sensor E,11.714
4519,Subsystem B,Sensor G,15.000
4520,Subsystem C,Sensor L,10.697
4521,Subsystem B,Sensor H,5.743
4522,Subsystem C,Sensor I,7.425
4523,Subsystem C,Sensor J,2.016
4524,Subsystem C,Sensor L,8.297
4525,Subsystem B,Sensor E,10.008
4526,Subsystem D,Sensor M,-2.963
4527,Subsystem C,Sensor J,1.550
4528,Subsystem B,Sensor F,14.795
4529,Subsystem D,Sensor N,-1.048
4530,Subsystem C,Sensor L,8.021
4531,Subsystem A,Sensor D,1.884
4532,Subsystem A,Sensor A,9.067
4533,Subsystem A,Sensor A,7.110
4534,Subsystem B,Sensor G,14.115
4535,Subsystem C,Sensor J,2.194
4536,Subsystem C,Sensor J,1.771
4537,Subsystem D,Sensor N,-1.675
4538,Subsystem A,Sensor B,1.795
4539,Subsystem D,Sensor M,-2.617
4540,Subsystem A,Sensor A,8.613
4541,Subsystem C,Sensor I,8.136
4542,Subsystem A,Sensor C,5.839
4543,Subsystem A,Sensor A,7.372
4544,Subsystem A,Sensor D,3.509
4545,Subsystem D,Sensor M,-2.355
4546,Subsystem C,Sensor K,5.107
4547,Subsystem D,Sensor M,-2.359
4548,Subsystem B,Sensor G,14.410
4549,Subsystem A,Sensor B,1.448
4550,Subsystem B,Sensor F,14.575
4551,Subsystem B,Sensor E,9.475
4552,Subsystem D,Sensor M,-2.536
4553,Subsystem D,Sensor O,-2.027
4554,Subsystem B,Sensor E,11.792
4555,Subsystem C,Sensor J,1.041
4556,Subsystem D,Sensor O,-2.674
4557,Subsystem A,Sensor D,3.070
4558,Subsystem C,Sensor I,8.279
4559,Subsystem D,Sensor N,-1.733
4560,Subsystem C,Sensor L,10.643
4561,Subsystem D,Sensor N,-2.686
4562,Subsystem C,Sensor L,9.169
4563,Subsystem B,Sensor E,11.233
4564,Subsystem D,Sensor O,-2.253
4565,Subsystem A,Sensor D,1.525
4566,Subsystem C,Sensor K,6.193
4567,Subsystem D,Sensor O,-1.460
4568,Subsystem B,Sensor E,11.027
4569,Subsystem B,Sensor E,11.845
4570,Subsystem D,Sensor N,-0.937
4571,Subsystem D,Sensor M,-2.778
4572,Subsystem A,Sensor D,3.067
4573,Subsystem A,Sensor B,1.143
4574,Subsystem C,Sensor I,8.206
4575,Subsystem D,Sensor M,-2.803
4576,Subsystem C,Sensor J,1.530
4577,Subsystem A,Sensor C,8.242
4578,Subsystem B,Sensor E,12.449
4579,Subsystem D,Sensor M,-1.744
4580,Subsystem A,Sensor B,1.194
4581,Subsystem A,Sensor D,2.275
4582,Subsystem D,Sensor M,-3.000
4583,Subsystem C,Sensor J,1.176
4584,Subsystem B,Sensor G,15.000
4585,Subsystem B,Sensor E,11.194
4586,Subsystem D,Sensor N,-1.728
4587,Subsystem A,Sensor B,1.366
4588,Subsystem C,Sensor K,4.980
4589,Subsystem B,Sensor E,9.146
4590,Subsystem B,Sensor E,9.522
4591,Subsystem B,Sensor H,6.860
4592,Subsystem D,Sensor P,-0.252
4593,Subsystem A,Sensor A,10.005
4594,Subsystem D,Sensor M,-1.948
4595,Subsystem A,Sensor D,2.023
4596,Subsystem C,Sensor I,10.468
4597,Subsystem A,Sensor D,3.804
4598,Subsystem A,Sensor D,1.764
4599,Subsystem A,Sensor D,3.280
4600,Subsystem A,Sensor A,9.295
4601,Subsystem D,Sensor M,-2.623
4602,Subsystem B,Sensor E,9.801
4603,Subsystem B,Sensor F,13.914
4604,Subsystem D,Sensor O,-1.081
4605,Subsystem D,Sensor M,-1.818
4606,Subsystem B,Sensor E,9.172
4607,Subsystem A,Sensor D,1.962
4608,Subsystem A,Sensor B,1.103
4609,Subsystem C,Sensor K,7.282
4610,Subsystem B,Sensor F,11.632
4611,Subsystem C,Sensor K,4.493
4612,Subsystem C,Sensor K,5.273
4613,Subsystem B,Sensor F,11.213
4614,Subsystem C,Sensor I,8.268
4615,Subsystem B,Sensor G,14.510
4616,Subsystem D,Sensor O,-2.679
4617,Subsystem C,Sensor J,1.031
4618,Subsystem A,Sensor B,1.396
4619,Subsystem B,Sensor F,13.552
4620,Subsystem D,Sensor N,-0.359
4621,Subsystem B,Sensor G,13.388
4622,Subsystem B,Sensor E,12.121
4623,Subsystem A,Sensor B,1.331
4624,Subsystem D,Sensor O,-2.039
4625,Subsystem A,Sensor A,7.548
4626,Subsystem A,Sensor C,5.211
4627,Subsystem A,Sensor D,1.514
4628,Subsystem D,Sensor N,-1.775
4629,Subsystem A,Sensor C,5.613
4630,Subsystem C,Sensor J,1.841
4631,Subsystem A,Sensor A,10.458
4632,Subsystem A,Sensor B,1.064
4633,Subsystem C,Sensor I,7.966
4634,Subsystem A,Sensor A,8.707
4635,Subsystem D,Sensor M,-2.083
4636,Subsystem D,Sensor P,-1.301
4637,Subsystem A,Sensor A,7.478
4638,Subsystem D,Sensor O,-0.940
4639,Subsystem D,Sensor O,-1.705
4640,Subsystem A,Sensor D,3.575
4641,Subsystem A,Sensor D,1.891
4642,Subsystem B,Sensor E,10.626
